,NHS_NUMBER,DATE_OF_BIRTH,FIRST_NAME,LAST_NAME,HOUSEHOLD,AGE,PRACTICE_CODE,PRACTICE_NAME,DISTANCE_FROM_PRACTICE,ESTABLISHMENT_TYPE,EDUCATIONAL_ESTABLISHMENT_UPN,EDUCATIONAL_ESTABLISHMENT_NAME,UNI_COURSE_CODE,UNI_COURSE_TITLE,LAT,LON,MARITAL_STATUS_CODE,MARITAL_STATUS,GENERAL_HEALTH_CODE,GENERAL_HEALTH,OCCUPATION_CODE,OCCUPATION,SEX_CODE,SEX,HOURS_WORKED_CODE,HOURS_WORKED,ECONOMICACTIVITY_CODE,ECONOMICACTIVITY,HOUSEHOLD_TYPE_CODE,HOUSEHOLD_TYPE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,ADDRESS_5,ADDRESS_6,YEARS_AT_ADDRESS,POSTCODE,POSTCODE_NO_SPACE,LOCAL_AUTHORITY_CODE,LOCAL_AUTHORITY,LSOA_CODE,ETHNICITY,CANCER,DIABETES,COPD,ASTHMA,HYPERTENSION,MORBILITIES,ICB22NM,ICB22CD,PCN,MULTIPLE_MOBILITIES,BODY_WEIGHT
1445,0018221502,1980-05-21,Ashlee,Gentry,H3023977,45,G82025,THE WELLS MEDICAL PRACTICE,466.42543421928616,,,,,,51.15319992,0.25564952,5,Seperated (but still legally married or still legally in a same-sex civil partnership),5,Very Good,6,Administrative and secretarial occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,1,One adult - to age 65,"FLAT 9 SPELDHURST PLACE, 78",SPELDHURST ROAD,TUNBRIDGE WELLS,TUNBRIDGE WELLS,TUNBRIDGE WELLS,KENT,0,TN4 0JA,TN40JA,E07000116,Tunbridge Wells District (B),E01024846,White,,,,,,0,NHS Kent and Medway Integrated Care Board,E54000032,U68970,0,Idealweight
1446,0004888212,1933-05-21,Tina,Nelson,H6154438,92,G82025,THE WELLS MEDICAL PRACTICE,484.02471051821783,,,,,,51.15329018,0.255139,6,Widowed or surviving partner from same-sex civil partnership,3,Fair,8,"Caring, Leisure and other service occupations",2,Female,2,>75 years old,2,=>75,2,One adult - 65+,"FLAT 9 SPELDHURST PLACE, 78",SPELDHURST ROAD,TUNBRIDGE WELLS,TUNBRIDGE WELLS,TUNBRIDGE WELLS,KENT,0,TN4 0JA,TN40JA,E07000116,Tunbridge Wells District (B),E01024846,White,,,1,,,1,NHS Kent and Medway Integrated Care Board,E54000032,U68970,0,Overweight
1447,0010675219,1976-05-21,Brenda,Bean,H18633169,49,,,,,,,,,52.70628046,-0.40359556,4, Married or in a same sex civil partnership,5,Very Good,4,Professional occupations,2,Female,4,<49 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1448,0015777851,1984-05-21,Geraldine,Stribley,H18633271,41,,,,,,,,,52.70691961,-0.40336005,4, Married or in a same sex civil partnership,5,Very Good,9,Sales and customer service occupations,2,Female,6,<15 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,1,,,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1449,0004706289,1965-05-21,Sybil,Catchings,H18633482,60,,,,,,,,,52.70685798,-0.4031227,4, Married or in a same sex civil partnership,4, Good,6,Administrative and secretarial occupations,2,Female,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,1,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1450,0024333368,2020-05-21,Douglas,Somers,H18633180,5,,,,,,,,,52.70693459,-0.40306661,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1451,0046406689,2015-05-21,Michael,Catchings,H18633482,10,,,,,,,,,52.70685798,-0.4031227,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1452,0041774923,2011-05-21,Dorthy,Nester,H18633031,14,,,,,,,,,52.70687347,-0.40392091,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1453,0033788244,2010-05-21,Richard,Young,H18632970,15,,,,,,,,,52.70695845,-0.40389667,2,<16 years old therefore ineligible to marry,4, Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1454,0001484018,2023-05-21,Joshua,Macfarlane,H18633235,2,,,,,,,,,52.70722619,-0.40383331,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Underweight
1455,0046715902,2011-05-21,Andera,Franklin,H18633047,14,,,,,,,,,52.70732343,-0.40402604,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Asian,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1456,0024950195,2013-05-21,John,Shumaker,H18633316,12,,,,,,,,,52.70749049,-0.40383422,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1457,0032042046,1963-05-21,Maria,Franklin,H18633047,62,,,,,,,,,52.70732343,-0.40402604,4, Married or in a same sex civil partnership,5,Very Good,6,Administrative and secretarial occupations,2,Female,7,16-30 hours per week,5,Economically active -  self employed,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1458,0054414036,2020-05-21,Winston,Courtney,H18633160,5,,,,,,,,,52.70699061,-0.40351965,2,<16 years old therefore ineligible to marry,1,Very Bad,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,1,1,,,2,NHS Lincolnshire Integrated Care Board,E54000013,,1,Overweight
1459,0041249967,1972-05-21,Shari,Somers,H18633180,53,,,,,,,,,52.70693459,-0.40306661,4, Married or in a same sex civil partnership,4, Good,2,Not Working,2,Female,5,16-74 years old who do not fall into these categories,8,Economically inactive -  other,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1460,0035130049,2019-05-21,Charlie,Franklin,H18633047,6,,,,,,,,,52.70732343,-0.40402604,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1461,0038330338,2017-05-21,Arthur,Somers,H18633180,8,,,,,,,,,52.70693459,-0.40306661,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Underweight
1462,0017483221,1954-05-21,Manuel,Young,H18632970,71,,,,,,,,,52.70695845,-0.40389667,4, Married or in a same sex civil partnership,4, Good,7,Skilled trades occupations,1,Male,7,16-30 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1463,0017616066,1977-05-21,Richard,Stribley,H18633271,48,,,,,,,,,52.70691961,-0.40336005,4, Married or in a same sex civil partnership,4, Good,3,"Managers, directors and senior officials",1,Male,3,31-48 hours per week,5,Economically active -  self employed,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,1,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1464,0005960243,2022-05-21,Lucy,Bean,H18633169,3,,,,,,,,,52.70628046,-0.40359556,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Asian,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Underweight
1465,0015092466,1987-05-21,Larry,Somers,H18633180,38,,,,,,,,,52.70693459,-0.40306661,4, Married or in a same sex civil partnership,5,Very Good,8,"Caring, Leisure and other service occupations",1,Male,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Asian,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1466,0004197613,2019-05-21,Abdul,Stribley,H18633271,6,,,,,,,,,52.70691961,-0.40336005,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,1,,,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1467,0045720463,1981-05-21,Charles,Shumaker,H18633316,44,,,,,,,,,52.70749049,-0.40383422,4, Married or in a same sex civil partnership,5,Very Good,5,Associate professional and technical occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1468,0023689785,1975-05-21,Raymundo,Courtney,H18633160,50,,,,,,,,,52.70699061,-0.40351965,4, Married or in a same sex civil partnership,4, Good,7,Skilled trades occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1469,0003880518,1995-05-21,Ian,Catchings,H18633482,30,,,,,,,,,52.70685798,-0.4031227,4, Married or in a same sex civil partnership,4, Good,7,Skilled trades occupations,1,Male,6,<15 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,1,,,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1470,0039178515,2020-05-21,Thomas,Macfarlane,H18633235,5,,,,,,,,,52.70722619,-0.40383331,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1471,0021883444,2012-05-21,Bruce,Courtney,H18633160,13,,,,,,,,,52.70699061,-0.40351965,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1472,0031958738,1975-05-21,Brandon,Nester,H18633031,50,,,,,,,,,52.70687347,-0.40392091,4, Married or in a same sex civil partnership,5,Very Good,7,Skilled trades occupations,1,Male,3,31-48 hours per week,5,Economically active -  self employed,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1473,0037140581,1979-05-21,Lorraine,Nester,H18633031,46,,,,,,,,,52.70687347,-0.40392091,4, Married or in a same sex civil partnership,4, Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,1,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Underweight
1474,0006625030,1988-05-21,Edwin,Macfarlane,H18633235,37,,,,,,,,,52.70722619,-0.40383331,4, Married or in a same sex civil partnership,4, Good,5,Associate professional and technical occupations,1,Male,4,<49 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,1,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1475,0015242256,2020-05-21,Carolyn,Shumaker,H18633316,5,,,,,,,,,52.70749049,-0.40383422,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1476,0009504370,2014-05-21,Shoshana,Bean,H18633169,11,,,,,,,,,52.70628046,-0.40359556,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1477,0045546870,1986-05-21,Angel,Bean,H18633169,39,,,,,,,,,52.70628046,-0.40359556,4, Married or in a same sex civil partnership,5,Very Good,5,Associate professional and technical occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Asian,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1478,0021991713,1965-05-21,Roy,Franklin,H18633047,60,,,,,,,,,52.70732343,-0.40402604,4, Married or in a same sex civil partnership,4, Good,3,"Managers, directors and senior officials",1,Male,4,<49 hours per week,5,Economically active -  self employed,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1479,0028020789,1953-05-21,Krista,Shumaker,H18633316,72,,,,,,,,,52.70749049,-0.40383422,4, Married or in a same sex civil partnership,4, Good,11,Elementary occupations,2,Female,6,<15 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Idealweight
1480,0023474185,2023-05-21,Harold,Nester,H18633031,2,,,,,,,,,52.70687347,-0.40392091,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,1,,,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1481,0035229694,1974-05-21,Esther,Young,H18632970,51,,,,,,,,,52.70695845,-0.40389667,4, Married or in a same sex civil partnership,5,Very Good,6,Administrative and secretarial occupations,2,Female,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Asian,,1,,,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1482,0052146447,2024-05-21,Barbara,Stribley,H18633271,1,,,,,,,,,52.70691961,-0.40336005,2,<16 years old therefore ineligible to marry,3,Fair,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1483,0020896068,2010-05-21,Marlene,Young,H18632970,15,,,,,,,,,52.70695845,-0.40389667,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Underweight
1484,0010619498,1972-05-21,Erica,Macfarlane,H18633235,53,,,,,,,,,52.70722619,-0.40383331,4, Married or in a same sex civil partnership,4, Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Black,,,,,1,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1485,0001370281,2018-05-21,Richard,Catchings,H18633482,7,,,,,,,,,52.70685798,-0.4031227,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,White,,,,,,0,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1486,0008285827,1992-05-21,Camilla,Courtney,H18633160,33,,,,,,,,,52.70699061,-0.40351965,4, Married or in a same sex civil partnership,5,Very Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,8,Two adults and 2+ children,LYNTON HOUSE,SPA ROAD,BRACEBOROUGH,STAMFORD,SOUTH KESTEVEN,LINCOLNSHIRE,0,PE9 4NR,PE94NR,E07000141,South Kesteven District,E01026330,Asian,,1,,,,1,NHS Lincolnshire Integrated Care Board,E54000013,,0,Overweight
1487,0034078436,1994-05-21,Ebony,Stillman,H425882,31,G85690,HERNE HILL ROAD MEDICAL PRACTICE,113.55772683015942,,,,,,51.46263896,-0.11665983,1,Single,5,Very Good,3,"Managers, directors and senior officials",2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,1,One adult - to age 65,14,TUNSTALL ROAD,LONDON,LONDON,RICHMOND UPON THAMES,GREATER LONDON,25,SW9 8DA,SW98DA,E09000022,Lambeth London Boro,E01003055,Asian,,1,,,,1,NHS South East London Integrated Care Board,E54000030,U41041,0,Idealweight
1488,0047907365,1986-05-21,Lance,Bengel,H426626,39,G85690,HERNE HILL ROAD MEDICAL PRACTICE,118.7960419944755,,,,,,51.46269913,-0.11636709,1,Single,5,Very Good,5,Associate professional and technical occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,1,One adult - to age 65,14,TUNSTALL ROAD,LONDON,LONDON,RICHMOND UPON THAMES,GREATER LONDON,25,SW9 8DA,SW98DA,E09000022,Lambeth London Boro,E01003055,White,,,,1,,1,NHS South East London Integrated Care Board,E54000030,U41041,0,Overweight
1489,0047460637,1982-05-21,Crystal,Wood,H426023,43,G85690,HERNE HILL ROAD MEDICAL PRACTICE,126.88651725076397,,,,,,51.46272754,-0.11690347,5,Seperated (but still legally married or still legally in a same-sex civil partnership),4, Good,4,Professional occupations,2,Female,7,16-30 hours per week,3,Economically active - employee,1,One adult - to age 65,14,TUNSTALL ROAD,LONDON,LONDON,RICHMOND UPON THAMES,GREATER LONDON,25,SW9 8DA,SW98DA,E09000022,Lambeth London Boro,E01003055,White,,,,1,,1,NHS South East London Integrated Care Board,E54000030,U41041,0,Underweight
